station,date,prcp,tobs,name,latitude,longitude,elevation
USC00517948,2017-04-11,,76.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-04-12,,74.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-04-13,,76.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-04-17,,72.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-04-18,0.0,75.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-04-19,,76.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-04-20,,75.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-04-21,,74.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-04-24,,78.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-04-25,,78.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-04-27,,78.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-04-28,,76.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-02,,79.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-05,,78.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-06,,80.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-07,,80.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-08,,78.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-09,,80.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-13,,81.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-14,,78.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-15,,77.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-16,,78.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-19,,78.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-20,,77.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-21,,76.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-22,0.0,81.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-23,0.0,76.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-26,,82.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-27,0.0,80.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-28,0.0,80.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-29,0.0,79.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-06-30,0.12,74.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-03,,87.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-05,,80.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-06,,79.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-07,,79.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-10,,78.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-11,,81.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-12,,80.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-13,,81.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-18,0.0,78.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-19,0.0,81.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-20,0.0,80.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-21,0.0,81.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-25,0.0,81.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-26,,78.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-27,,79.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-28,0.01,80.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2017-07-31,,81.0,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,2016-08-23,0.02,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-08-24,1.22,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-08-25,0.21,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-08-26,0.0,84.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-08-27,0.0,81.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-08-28,0.14,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-08-29,0.0,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-08-30,0.0,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-08-31,0.25,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-02,,81.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-03,0.08,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-04,0.74,84.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-05,0.02,84.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-06,0.03,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-07,0.11,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-08,0.01,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-09,0.23,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-10,0.14,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-11,0.12,83.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-12,0.15,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-13,0.46,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-14,1.19,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-15,0.17,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-16,0.01,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-17,0.0,81.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-18,0.04,81.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-19,0.05,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-20,0.04,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-21,0.0,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-22,0.01,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-23,0.0,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-24,0.0,83.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-25,0.0,82.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-26,0.34,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-27,0.05,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-28,0.0,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-29,0.18,82.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-09-30,0.15,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-01,0.07,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-02,0.0,81.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-03,0.0,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-04,0.0,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-05,0.0,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-06,0.0,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-07,0.0,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-08,0.0,82.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-09,0.0,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-10,0.0,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-11,0.0,81.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-12,0.0,81.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-13,0.0,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-14,0.0,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-15,0.0,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-16,0.0,81.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-17,0.12,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-18,0.02,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-19,0.0,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-21,,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-22,0.0,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-23,0.0,81.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-24,0.0,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-25,0.12,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-26,0.02,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-27,0.08,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-28,0.06,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-29,0.01,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-30,0.0,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-10-31,0.13,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-01,0.01,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-02,0.0,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-03,0.0,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-04,0.0,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-05,0.02,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-06,0.0,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-07,0.0,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-08,0.15,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-09,0.0,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-10,0.0,72.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-11,0.0,73.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-12,0.0,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-13,0.0,79.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-14,0.0,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-15,0.0,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-16,0.07,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-17,0.0,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-18,0.02,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-19,0.13,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-20,0.4,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-21,0.07,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-22,0.31,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-23,0.03,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-24,0.21,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-25,0.11,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-26,0.03,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-27,0.0,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-28,0.0,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-29,0.06,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-11-30,0.0,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-01,0.16,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-02,0.01,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-03,0.02,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-04,0.32,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-05,0.45,70.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-06,0.0,70.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-07,0.07,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-08,0.01,73.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-10,,72.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-11,0.06,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-12,0.0,67.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-13,0.15,69.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-14,0.05,71.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-15,0.0,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-16,0.0,63.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-17,0.16,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-18,0.27,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-19,0.02,71.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-20,0.01,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-21,0.06,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-22,0.14,73.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-23,0.02,71.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-24,0.06,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-25,0.0,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-26,0.06,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-27,0.0,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-28,0.06,72.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-29,0.05,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2016-12-30,0.07,72.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-01,,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-03,,73.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-04,0.18,73.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-05,0.42,71.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-06,0.01,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-07,0.0,72.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-08,0.0,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-09,0.0,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-10,0.0,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-12,,81.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-15,,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-16,0.0,80.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-18,,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-19,0.0,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-20,0.0,73.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-21,0.11,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-22,0.04,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-23,0.0,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-24,0.08,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-25,0.0,72.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-26,0.0,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-27,0.0,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-29,,73.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-30,0.0,70.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-01-31,0.0,70.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-01,0.0,70.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-02,0.0,64.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-03,0.0,62.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-04,0.0,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-05,0.0,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-06,0.0,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-07,1.8,72.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-08,0.0,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-09,0.0,60.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-10,0.0,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-11,5.04,70.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-12,0.07,73.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-13,0.0,78.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-15,,76.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-16,0.67,72.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-17,0.06,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-18,0.01,67.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-20,,71.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-22,0.13,72.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-23,0.0,73.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-24,0.0,70.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-26,,67.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-27,0.0,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-02-28,0.0,73.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-01,0.59,73.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-02,1.48,75.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-03,0.25,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-04,0.0,77.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-06,,69.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-09,,70.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-10,0.0,69.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-11,0.0,81.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-12,0.0,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-13,0.0,69.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-14,0.0,74.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-15,0.0,71.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519523,2017-03-16,0.0,69.0,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
